date,state,district,pincode,bio_age_5_17,bio_age_17_
14-09-2025,Karnataka,Bangalore,560029,1,3
14-09-2025,Karnataka,Bangalore,560033,0,3
14-09-2025,Karnataka,Bangalore,560035,1,3
14-09-2025,Karnataka,Bangalore,560040,1,2
14-09-2025,Karnataka,Bangalore,560041,0,2
14-09-2025,Karnataka,Bangalore,560050,3,3
14-09-2025,Karnataka,Bangalore,560051,0,3
14-09-2025,Karnataka,Bangalore,560054,2,0
14-09-2025,Karnataka,Bangalore,560058,7,11
14-09-2025,Karnataka,Bangalore,560066,6,8
14-09-2025,Karnataka,Bangalore,560083,1,1
14-09-2025,Karnataka,Bangalore,562107,0,1
18-09-2025,Karnataka,Bangalore,560014,1,0
18-09-2025,Karnataka,Bangalore,560033,2,4
18-09-2025,Karnataka,Bangalore,560034,0,8
18-09-2025,Karnataka,Bangalore,560036,1,10
18-09-2025,Karnataka,Bangalore,560037,4,11
18-09-2025,Karnataka,Bangalore,560040,0,9
18-09-2025,Karnataka,Bangalore,560045,4,43
18-09-2025,Karnataka,Bangalore,560060,5,8
18-09-2025,Karnataka,Bangalore,560075,1,7
18-09-2025,Karnataka,Bangalore,560077,1,7
18-09-2025,Karnataka,Bangalore,560079,1,25
18-09-2025,Karnataka,Bangalore,560083,0,7
18-09-2025,Karnataka,Bangalore,560094,2,1
18-09-2025,Karnataka,Bangalore,560099,1,6
18-09-2025,Karnataka,Bangalore,560105,2,3
18-09-2025,Karnataka,Bangalore,561203,0,1
18-09-2025,Karnataka,Bangalore,562107,0,13
18-09-2025,Karnataka,Bangalore,562130,1,1
18-09-2025,Karnataka,Bangalore,562157,0,1
17-09-2025,Karnataka,Bangalore,560010,0,14
17-09-2025,Karnataka,Bangalore,560011,0,13
17-09-2025,Karnataka,Bangalore,560013,1,1
17-09-2025,Karnataka,Bangalore,560016,5,21
17-09-2025,Karnataka,Bangalore,560026,4,41
17-09-2025,Karnataka,Bangalore,560037,0,9
17-09-2025,Karnataka,Bangalore,560040,2,10
17-09-2025,Karnataka,Bangalore,560049,1,6
17-09-2025,Karnataka,Bangalore,560054,4,3
17-09-2025,Karnataka,Bangalore,560055,0,3
17-09-2025,Karnataka,Bangalore,560057,3,6
17-09-2025,Karnataka,Bangalore,560062,0,8
17-09-2025,Karnataka,Bangalore,560075,0,4
17-09-2025,Karnataka,Bangalore,560082,4,4
17-09-2025,Karnataka,Bangalore,560100,0,6
17-09-2025,Karnataka,Bangalore,560104,0,1
01-10-2025,Karnataka,Bangalore,560022,1,2
01-10-2025,Karnataka,Bangalore,560024,1,0
01-10-2025,Karnataka,Bangalore,560025,0,1
01-10-2025,Karnataka,Bangalore,560030,1,1
01-10-2025,Karnataka,Bangalore,560032,2,4
01-10-2025,Karnataka,Bangalore,560033,0,1
01-10-2025,Karnataka,Bangalore,560034,0,1
01-10-2025,Karnataka,Bangalore,560046,0,1
01-10-2025,Karnataka,Bangalore,560060,0,1
01-10-2025,Karnataka,Bangalore,560061,0,2
01-10-2025,Karnataka,Bangalore,560062,1,0
01-10-2025,Karnataka,Bangalore,560068,3,8
01-10-2025,Karnataka,Bangalore,560077,0,1
01-10-2025,Karnataka,Bangalore,560079,0,3
01-10-2025,Karnataka,Bangalore,560085,1,0
01-10-2025,Karnataka,Bangalore,560092,1,2
01-10-2025,Karnataka,Bangalore,560095,0,1
20-09-2025,Karnataka,Bangalore,560001,1,0
20-09-2025,Karnataka,Bangalore,560002,0,4
20-09-2025,Karnataka,Bangalore,560022,2,16
20-09-2025,Karnataka,Bangalore,560028,0,2
20-09-2025,Karnataka,Bangalore,560043,3,18
20-09-2025,Karnataka,Bangalore,560047,1,5
20-09-2025,Karnataka,Bangalore,560048,3,5
20-09-2025,Karnataka,Bangalore,560057,4,6
20-09-2025,Karnataka,Bangalore,560058,4,14
20-09-2025,Karnataka,Bangalore,560061,2,11
20-09-2025,Karnataka,Bangalore,560078,7,14
20-09-2025,Karnataka,Bangalore,560080,1,0
20-09-2025,Karnataka,Bangalore,560083,2,5
20-09-2025,Karnataka,Bangalore,560085,7,12
20-09-2025,Karnataka,Bangalore,560086,1,14
20-09-2025,Karnataka,Bangalore,560091,4,25
20-09-2025,Karnataka,Bangalore,562123,1,3
20-09-2025,Karnataka,Bangalore,562125,0,2
21-09-2025,Karnataka,Bangalore,560060,1,2
21-09-2025,Karnataka,Bangalore,560076,2,2
21-09-2025,Karnataka,Bangalore,560079,1,7
21-09-2025,Karnataka,Bangalore,560102,0,1
22-09-2025,Karnataka,Bangalore,560016,4,13
22-09-2025,Karnataka,Bangalore,560024,0,3
22-09-2025,Karnataka,Bangalore,560030,0,16
22-09-2025,Karnataka,Bangalore,560035,3,4
22-09-2025,Karnataka,Bangalore,560042,1,3
22-09-2025,Karnataka,Bangalore,560043,3,12
22-09-2025,Karnataka,Bangalore,560045,16,52
22-09-2025,Karnataka,Bangalore,560046,0,8
22-09-2025,Karnataka,Bangalore,560049,4,7
22-09-2025,Karnataka,Bangalore,560057,4,8
22-09-2025,Karnataka,Bangalore,560076,7,7
22-09-2025,Karnataka,Bangalore,560077,0,7
22-09-2025,Karnataka,Bangalore,560082,2,2
22-09-2025,Karnataka,Bangalore,560086,2,11
22-09-2025,Karnataka,Bangalore,560098,0,5
22-09-2025,Karnataka,Bangalore,560102,0,6
22-09-2025,Karnataka,Bangalore,560103,0,2
22-09-2025,Karnataka,Bangalore,562125,1,3
23-09-2025,Karnataka,Bangalore,560018,0,5
23-09-2025,Karnataka,Bangalore,560026,6,26
23-09-2025,Karnataka,Bangalore,560030,1,5
23-09-2025,Karnataka,Bangalore,560035,1,1
23-09-2025,Karnataka,Bangalore,560038,0,3
23-09-2025,Karnataka,Bangalore,560045,14,54
23-09-2025,Karnataka,Bangalore,560051,5,11
23-09-2025,Karnataka,Bangalore,560060,4,13
23-09-2025,Karnataka,Bangalore,560067,3,2
23-09-2025,Karnataka,Bangalore,560073,4,10
23-09-2025,Karnataka,Bangalore,560075,2,4
23-09-2025,Karnataka,Bangalore,560083,2,14
23-09-2025,Karnataka,Bangalore,560087,1,3
23-09-2025,Karnataka,Bangalore,560090,4,8
23-09-2025,Karnataka,Bangalore,560091,7,23
23-09-2025,Karnataka,Bangalore,560095,1,4
23-09-2025,Karnataka,Bangalore,560097,2,4
23-09-2025,Karnataka,Bangalore,560098,4,5
23-09-2025,Karnataka,Bangalore,560103,0,2
23-09-2025,Karnataka,Bangalore,560105,2,2
23-09-2025,Karnataka,Bangalore,562149,4,6
28-09-2025,Karnataka,Bangalore,560003,3,3
28-09-2025,Karnataka,Bangalore,560005,1,3
28-09-2025,Karnataka,Bangalore,560008,0,2
28-09-2025,Karnataka,Bangalore,560026,6,8
28-09-2025,Karnataka,Bangalore,560030,4,0
28-09-2025,Karnataka,Bangalore,560035,3,1
28-09-2025,Karnataka,Bangalore,560043,4,2
28-09-2025,Karnataka,Bangalore,560049,0,1
28-09-2025,Karnataka,Bangalore,560056,2,3
28-09-2025,Karnataka,Bangalore,560061,0,2
28-09-2025,Karnataka,Bangalore,560073,5,3
28-09-2025,Karnataka,Bangalore,560075,1,3
28-09-2025,Karnataka,Bangalore,560076,1,1
28-09-2025,Karnataka,Bangalore,560085,1,1
28-09-2025,Karnataka,Bangalore,560097,0,1
28-09-2025,Karnataka,Bangalore,560100,2,2
27-09-2025,Karnataka,Bangalore,560001,2,4
27-09-2025,Karnataka,Bangalore,560002,1,7
27-09-2025,Karnataka,Bangalore,560004,0,7
27-09-2025,Karnataka,Bangalore,560008,2,6
27-09-2025,Karnataka,Bangalore,560013,0,5
27-09-2025,Karnataka,Bangalore,560016,2,10
27-09-2025,Karnataka,Bangalore,560018,1,8
27-09-2025,Karnataka,Bangalore,560022,0,3
27-09-2025,Karnataka,Bangalore,560026,4,22
27-09-2025,Karnataka,Bangalore,560028,0,4
27-09-2025,Karnataka,Bangalore,560029,3,8
27-09-2025,Karnataka,Bangalore,560032,11,19
27-09-2025,Karnataka,Bangalore,560041,0,5
27-09-2025,Karnataka,Bangalore,560045,8,29
27-09-2025,Karnataka,Bangalore,560050,1,4
27-09-2025,Karnataka,Bangalore,560056,3,4
27-09-2025,Karnataka,Bangalore,560057,0,10
27-09-2025,Karnataka,Bangalore,560061,3,6
27-09-2025,Karnataka,Bangalore,560065,1,0
27-09-2025,Karnataka,Bangalore,560070,1,9
27-09-2025,Karnataka,Bangalore,560073,2,9
27-09-2025,Karnataka,Bangalore,560077,5,8
27-09-2025,Karnataka,Bangalore,560082,1,4
27-09-2025,Karnataka,Bangalore,560088,1,0
27-09-2025,Karnataka,Bangalore,560091,3,9
27-09-2025,Karnataka,Bangalore,560102,4,2
27-09-2025,Karnataka,Bangalore,562130,3,4
02-11-2025,Karnataka,Bangalore,560003,0,2
02-11-2025,Karnataka,Bangalore,560005,1,1
02-11-2025,Karnataka,Bangalore,560011,1,0
02-11-2025,Karnataka,Bangalore,560016,1,6
02-11-2025,Karnataka,Bangalore,560023,2,11
02-11-2025,Karnataka,Bangalore,560024,1,1
02-11-2025,Karnataka,Bangalore,560033,0,3
02-11-2025,Karnataka,Bangalore,560035,1,1
02-11-2025,Karnataka,Bangalore,560037,1,3
02-11-2025,Karnataka,Bangalore,560039,2,0
02-11-2025,Karnataka,Bangalore,560048,0,1
02-11-2025,Karnataka,Bangalore,560057,1,4
02-11-2025,Karnataka,Bangalore,560058,7,2
02-11-2025,Karnataka,Bangalore,560073,1,6
02-11-2025,Karnataka,Bangalore,560078,3,11
02-11-2025,Karnataka,Bangalore,560079,5,4
02-11-2025,Karnataka,Bangalore,560084,0,1
02-11-2025,Karnataka,Bangalore,560085,1,11
02-11-2025,Karnataka,Bangalore,560095,0,3
02-11-2025,Karnataka,Bangalore,560100,0,8
03-11-2025,Karnataka,Bangalore,560003,0,5
03-11-2025,Karnataka,Bangalore,560021,1,18
03-11-2025,Karnataka,Bangalore,560023,2,8
03-11-2025,Karnataka,Bangalore,560024,1,1
03-11-2025,Karnataka,Bangalore,560027,3,6
03-11-2025,Karnataka,Bangalore,560033,0,13
03-11-2025,Karnataka,Bangalore,560035,0,5
03-11-2025,Karnataka,Bangalore,560037,2,20
03-11-2025,Karnataka,Bangalore,560046,1,4
03-11-2025,Karnataka,Bangalore,560047,2,14
03-11-2025,Karnataka,Bangalore,560054,1,7
03-11-2025,Karnataka,Bangalore,560058,2,16
03-11-2025,Karnataka,Bangalore,560062,3,10
03-11-2025,Karnataka,Bangalore,560063,1,0
03-11-2025,Karnataka,Bangalore,560077,6,11
03-11-2025,Karnataka,Bangalore,560083,4,11
03-11-2025,Karnataka,Bangalore,560084,3,12
03-11-2025,Karnataka,Bangalore,560087,1,4
03-11-2025,Karnataka,Bangalore,560089,0,1
03-11-2025,Karnataka,Bangalore,560094,2,10
03-11-2025,Karnataka,Bangalore,560098,0,5
03-11-2025,Karnataka,Bangalore,560099,0,5
03-11-2025,Karnataka,Bangalore,560100,0,6
03-11-2025,Karnataka,Bangalore,562125,0,3
03-11-2025,Karnataka,Bangalore,562130,0,6
03-11-2025,Karnataka,Bangalore,562149,5,7
03-11-2025,Karnataka,Bangalore,562157,2,2
04-11-2025,Karnataka,Bangalore,560008,0,13
04-11-2025,Karnataka,Bangalore,560017,2,11
04-11-2025,Karnataka,Bangalore,560033,2,5
04-11-2025,Karnataka,Bangalore,560034,0,3
04-11-2025,Karnataka,Bangalore,560035,0,5
04-11-2025,Karnataka,Bangalore,560041,0,1
04-11-2025,Karnataka,Bangalore,560042,0,2
04-11-2025,Karnataka,Bangalore,560050,0,6
04-11-2025,Karnataka,Bangalore,560069,0,3
04-11-2025,Karnataka,Bangalore,560076,3,8
04-11-2025,Karnataka,Bangalore,560079,1,21
04-11-2025,Karnataka,Bangalore,560090,1,9
04-11-2025,Karnataka,Bangalore,560092,4,1
04-11-2025,Karnataka,Bangalore,560099,2,11
04-11-2025,Karnataka,Bangalore,560104,0,2
04-11-2025,Karnataka,Bangalore,562106,1,14
04-11-2025,Karnataka,Bangalore,562110,1,1
04-11-2025,Karnataka,Bangalore,562149,2,1
05-11-2025,Karnataka,Bangalore,560001,0,5
05-11-2025,Karnataka,Bangalore,560004,0,4
05-11-2025,Karnataka,Bangalore,560018,0,5
05-11-2025,Karnataka,Bangalore,560019,0,1
05-11-2025,Karnataka,Bangalore,560020,0,3
05-11-2025,Karnataka,Bangalore,560025,0,4
05-11-2025,Karnataka,Bangalore,560026,4,34
05-11-2025,Karnataka,Bangalore,560033,0,9
05-11-2025,Karnataka,Bangalore,560040,0,8
05-11-2025,Karnataka,Bangalore,560053,3,7
05-11-2025,Karnataka,Bangalore,560055,0,1
05-11-2025,Karnataka,Bangalore,560057,0,10
05-11-2025,Karnataka,Bangalore,560061,0,13
05-11-2025,Karnataka,Bangalore,560068,3,19
05-11-2025,Karnataka,Bangalore,560070,1,15
05-11-2025,Karnataka,Bangalore,560086,0,8
05-11-2025,Karnataka,Bangalore,560095,1,4
05-11-2025,Karnataka,Bangalore,560099,4,2
05-11-2025,Karnataka,Bangalore,560103,0,7
05-11-2025,Karnataka,Bangalore,560105,1,5
05-11-2025,Karnataka,Bangalore,561203,0,1
05-11-2025,Karnataka,Bangalore,562149,2,3
07-11-2025,Karnataka,Bangalore,560003,2,9
07-11-2025,Karnataka,Bangalore,560004,0,9
07-11-2025,Karnataka,Bangalore,560011,3,4
07-11-2025,Karnataka,Bangalore,560015,0,3
07-11-2025,Karnataka,Bangalore,560017,0,6
07-11-2025,Karnataka,Bangalore,560018,2,11
07-11-2025,Karnataka,Bangalore,560029,1,4
07-11-2025,Karnataka,Bangalore,560032,7,21
07-11-2025,Karnataka,Bangalore,560036,2,7
07-11-2025,Karnataka,Bangalore,560038,1,5
07-11-2025,Karnataka,Bangalore,560039,0,7
07-11-2025,Karnataka,Bangalore,560040,1,13
07-11-2025,Karnataka,Bangalore,560048,0,2
07-11-2025,Karnataka,Bangalore,560060,0,20
07-11-2025,Karnataka,Bangalore,560063,0,1
07-11-2025,Karnataka,Bangalore,560067,0,3
07-11-2025,Karnataka,Bangalore,560069,1,2
07-11-2025,Karnataka,Bangalore,560076,1,9
07-11-2025,Karnataka,Bangalore,560090,0,1
07-11-2025,Karnataka,Bangalore,560097,7,7
07-11-2025,Karnataka,Bangalore,562125,1,3
07-11-2025,Karnataka,Bangalore,562130,1,3
06-11-2025,Karnataka,Bangalore,560003,6,13
06-11-2025,Karnataka,Bangalore,560008,0,7
06-11-2025,Karnataka,Bangalore,560010,0,11
06-11-2025,Karnataka,Bangalore,560017,0,8
06-11-2025,Karnataka,Bangalore,560018,1,11
06-11-2025,Karnataka,Bangalore,560021,0,12
06-11-2025,Karnataka,Bangalore,560023,2,13
06-11-2025,Karnataka,Bangalore,560030,0,3
06-11-2025,Karnataka,Bangalore,560037,1,9
06-11-2025,Karnataka,Bangalore,560041,0,4
06-11-2025,Karnataka,Bangalore,560050,1,11
06-11-2025,Karnataka,Bangalore,560062,1,7
06-11-2025,Karnataka,Bangalore,560079,0,15
06-11-2025,Karnataka,Bangalore,560084,0,11
06-11-2025,Karnataka,Bangalore,562123,3,6
06-11-2025,Karnataka,Bangalore,562125,0,5
06-11-2025,Karnataka,Bangalore,562157,1,0
08-11-2025,Karnataka,Bangalore,560011,4,6
08-11-2025,Karnataka,Bangalore,560034,1,2
08-11-2025,Karnataka,Bangalore,560035,1,3
08-11-2025,Karnataka,Bangalore,560036,3,10
08-11-2025,Karnataka,Bangalore,560037,4,12
08-11-2025,Karnataka,Bangalore,560039,0,8
08-11-2025,Karnataka,Bangalore,560042,1,0
08-11-2025,Karnataka,Bangalore,560047,4,12
08-11-2025,Karnataka,Bangalore,560051,2,4
08-11-2025,Karnataka,Bangalore,560065,1,4
08-11-2025,Karnataka,Bangalore,560076,6,9
08-11-2025,Karnataka,Bangalore,560087,1,3
08-11-2025,Karnataka,Bangalore,560092,0,8
08-11-2025,Karnataka,Bangalore,560099,1,8
08-11-2025,Karnataka,Bangalore,560102,5,6
08-11-2025,Karnataka,Bangalore,562130,0,3
09-11-2025,Karnataka,Bangalore,560003,1,3
09-11-2025,Karnataka,Bangalore,560005,0,1
09-11-2025,Karnataka,Bangalore,560010,3,3
09-11-2025,Karnataka,Bangalore,560013,0,1
09-11-2025,Karnataka,Bangalore,560022,2,2
09-11-2025,Karnataka,Bangalore,560024,1,1
09-11-2025,Karnataka,Bangalore,560054,0,3
09-11-2025,Karnataka,Bangalore,560057,3,6
09-11-2025,Karnataka,Bangalore,560058,1,5
09-11-2025,Karnataka,Bangalore,560060,0,1
09-11-2025,Karnataka,Bangalore,560061,0,6
09-11-2025,Karnataka,Bangalore,560062,0,5
09-11-2025,Karnataka,Bangalore,560065,1,0
09-11-2025,Karnataka,Bangalore,560067,2,2
09-11-2025,Karnataka,Bangalore,560073,6,8
09-11-2025,Karnataka,Bangalore,560085,2,3
09-11-2025,Karnataka,Bangalore,560096,2,8
09-11-2025,Karnataka,Bangalore,560099,0,2
09-11-2025,Karnataka,Bangalore,560100,0,6
09-11-2025,Karnataka,Bangalore,560105,1,1
09-11-2025,Karnataka,Bangalore,562125,3,8
09-11-2025,Karnataka,Bangalore,562149,0,2
26-06-2025,Karnataka,Bangalore,560055,0,1
25-06-2025,Karnataka,Bangalore,562129,0,1
02-06-2025,Karnataka,Bangalore,561203,0,3
03-06-2025,Karnataka,Bangalore,560024,0,1
20-10-2025,Karnataka,Bangalore,560011,1,3
20-10-2025,Karnataka,Bangalore,560025,0,1
20-10-2025,Karnataka,Bangalore,560026,4,18
20-10-2025,Karnataka,Bangalore,560028,0,2
20-10-2025,Karnataka,Bangalore,560029,3,6
20-10-2025,Karnataka,Bangalore,560030,3,8
20-10-2025,Karnataka,Bangalore,560038,1,0
20-10-2025,Karnataka,Bangalore,560046,2,4
20-10-2025,Karnataka,Bangalore,560047,1,2
20-10-2025,Karnataka,Bangalore,560056,1,2
20-10-2025,Karnataka,Bangalore,560062,2,4
20-10-2025,Karnataka,Bangalore,560067,0,1
20-10-2025,Karnataka,Bangalore,560073,1,7
20-10-2025,Karnataka,Bangalore,560084,1,3
20-10-2025,Karnataka,Bangalore,560090,1,1
20-10-2025,Karnataka,Bangalore,560091,3,5
20-10-2025,Karnataka,Bangalore,560093,1,2
20-10-2025,Karnataka,Bangalore,560096,1,3
20-10-2025,Karnataka,Bangalore,560098,0,1
20-10-2025,Karnataka,Bangalore,560099,1,2
20-10-2025,Karnataka,Bangalore,560105,1,1
20-10-2025,Karnataka,Bangalore,562149,1,0
19-10-2025,Karnataka,Bangalore,560010,0,4
19-10-2025,Karnataka,Bangalore,560011,1,4
19-10-2025,Karnataka,Bangalore,560024,0,1
19-10-2025,Karnataka,Bangalore,560034,0,1
19-10-2025,Karnataka,Bangalore,560036,0,2
19-10-2025,Karnataka,Bangalore,560047,1,6
19-10-2025,Karnataka,Bangalore,560049,0,2
19-10-2025,Karnataka,Bangalore,560058,3,6
19-10-2025,Karnataka,Bangalore,560060,3,4
19-10-2025,Karnataka,Bangalore,560068,3,13
19-10-2025,Karnataka,Bangalore,560078,1,6
19-10-2025,Karnataka,Bangalore,560083,0,3
19-10-2025,Karnataka,Bangalore,560087,0,3
19-10-2025,Karnataka,Bangalore,560093,0,1
19-10-2025,Karnataka,Bangalore,560094,2,2
19-10-2025,Karnataka,Bangalore,560096,0,2
19-10-2025,Karnataka,Bangalore,560102,0,3
19-10-2025,Karnataka,Bangalore,562123,2,2
19-10-2025,Karnataka,Bangalore,562125,8,13
21-10-2025,Karnataka,Bangalore,560008,1,4
21-10-2025,Karnataka,Bangalore,560016,3,4
21-10-2025,Karnataka,Bangalore,560020,1,1
21-10-2025,Karnataka,Bangalore,560023,0,6
21-10-2025,Karnataka,Bangalore,560029,0,3
21-10-2025,Karnataka,Bangalore,560041,2,2
21-10-2025,Karnataka,Bangalore,560050,0,1
21-10-2025,Karnataka,Bangalore,560051,1,5
21-10-2025,Karnataka,Bangalore,560062,0,4
21-10-2025,Karnataka,Bangalore,560069,0,2
21-10-2025,Karnataka,Bangalore,560070,2,9
21-10-2025,Karnataka,Bangalore,560073,3,10
21-10-2025,Karnataka,Bangalore,560078,2,7
21-10-2025,Karnataka,Bangalore,560083,3,7
21-10-2025,Karnataka,Bangalore,560088,0,1
21-10-2025,Karnataka,Bangalore,560089,0,2
21-10-2025,Karnataka,Bangalore,560105,0,1
21-10-2025,Karnataka,Bangalore,562157,0,1
18-10-2025,Karnataka,Bangalore,560010,19,10
18-10-2025,Karnataka,Bangalore,560022,2,4
18-10-2025,Karnataka,Bangalore,560024,2,10
18-10-2025,Karnataka,Bangalore,560026,13,24
18-10-2025,Karnataka,Bangalore,560030,3,10
18-10-2025,Karnataka,Bangalore,560035,0,7
18-10-2025,Karnataka,Bangalore,560046,0,6
18-10-2025,Karnataka,Bangalore,560053,5,6
18-10-2025,Karnataka,Bangalore,560067,2,6
18-10-2025,Karnataka,Bangalore,560077,2,8
18-10-2025,Karnataka,Bangalore,560093,0,9
18-10-2025,Karnataka,Bangalore,560096,0,7
18-10-2025,Karnataka,Bangalore,560097,2,9
18-10-2025,Karnataka,Bangalore,562106,2,9
18-10-2025,Karnataka,Bangalore,562123,2,7
08-06-2025,Karnataka,Bangalore,560015,0,2
08-06-2025,Karnataka,Bangalore,560038,0,1
08-06-2025,Karnataka,Bangalore,562157,0,3
07-06-2025,Karnataka,Bangalore,560001,0,1
07-06-2025,Karnataka,Bangalore,560089,0,1
09-06-2025,Karnataka,Bangalore,560012,0,2
09-06-2025,Karnataka,Bangalore,560093,0,5
09-06-2025,Karnataka,Bangalore,562109,0,1
09-06-2025,Karnataka,Bangalore,562110,0,1
01-06-2025,Karnataka,Bangalore,560063,0,1
29-05-2025,Karnataka,Bangalore,560104,0,1
29-05-2025,Karnataka,Bangalore,562110,1,0
21-05-2025,Karnataka,Bangalore,560014,0,2
21-05-2025,Karnataka,Bangalore,562157,0,3
26-05-2025,Karnataka,Bangalore,562129,0,1
31-05-2025,Karnataka,Bangalore,562129,1,0
24-05-2025,Karnataka,Bangalore,560063,0,1
10-07-2025,Karnataka,Bangalore,560063,0,1
13-07-2025,Karnataka,Bangalore,560095,0,2
09-07-2025,Karnataka,Bangalore,562157,0,4
13-06-2025,Karnataka,Bangalore,562129,0,1
13-06-2025,Karnataka,Bangalore,562157,0,4
29-07-2025,Karnataka,Bangalore,560006,0,1
20-07-2025,Karnataka,Bangalore,560009,0,1
20-07-2025,Karnataka,Bangalore,562157,0,1
10-06-2025,Karnataka,Bangalore,560041,0,1
10-06-2025,Karnataka,Bangalore,560059,0,1
10-06-2025,Karnataka,Bangalore,560089,0,1
10-06-2025,Karnataka,Bangalore,562159,0,1
27-06-2025,Karnataka,Bangalore,560013,0,2
27-06-2025,Karnataka,Bangalore,560015,0,1
27-06-2025,Karnataka,Bangalore,560041,0,2
27-06-2025,Karnataka,Bangalore,562120,0,1
17-06-2025,Karnataka,Bangalore,560007,0,1
18-06-2025,Karnataka,Bangalore,560038,0,1
18-06-2025,Karnataka,Bangalore,562149,0,3
05-06-2025,Karnataka,Bangalore,562129,0,1
07-06-2025,Karnataka,Bangalore,560047,1,8
07-06-2025,Karnataka,Bangalore,560057,5,5
07-06-2025,Karnataka,Bangalore,560068,4,16
07-06-2025,Karnataka,Bangalore,560075,0,2
07-06-2025,Karnataka,Bangalore,560080,0,1
07-06-2025,Karnataka,Bangalore,560082,1,2
07-06-2025,Karnataka,Bangalore,560091,2,18
07-06-2025,Karnataka,Bangalore,560094,3,5
07-06-2025,Karnataka,Bangalore,562106,2,4
07-06-2025,Karnataka,Bangalore,562123,2,2
07-06-2025,Karnataka,Bangalore,562130,0,3
07-06-2025,Karnataka,Bangalore,562149,2,0
08-06-2025,Karnataka,Bangalore,560013,0,1
08-06-2025,Karnataka,Bangalore,560016,0,2
08-06-2025,Karnataka,Bangalore,560018,1,6
08-06-2025,Karnataka,Bangalore,560023,4,6
08-06-2025,Karnataka,Bangalore,560040,2,4
08-06-2025,Karnataka,Bangalore,560043,1,1
08-06-2025,Karnataka,Bangalore,560066,0,4
08-06-2025,Karnataka,Bangalore,560078,1,0
08-06-2025,Karnataka,Bangalore,560083,1,2
08-06-2025,Karnataka,Bangalore,560100,0,7
08-06-2025,Karnataka,Bangalore,560105,0,1
08-06-2025,Karnataka,Bangalore,562106,1,1
10-06-2025,Karnataka,Bangalore,560003,0,9
10-06-2025,Karnataka,Bangalore,560014,0,1
10-06-2025,Karnataka,Bangalore,560020,0,1
10-06-2025,Karnataka,Bangalore,560024,0,7
10-06-2025,Karnataka,Bangalore,560028,0,1
10-06-2025,Karnataka,Bangalore,560034,2,3
10-06-2025,Karnataka,Bangalore,560047,1,20
10-06-2025,Karnataka,Bangalore,560050,0,4
10-06-2025,Karnataka,Bangalore,560060,2,14
10-06-2025,Karnataka,Bangalore,560067,0,6
10-06-2025,Karnataka,Bangalore,560082,1,2
10-06-2025,Karnataka,Bangalore,560083,2,5
10-06-2025,Karnataka,Bangalore,560084,2,14
10-06-2025,Karnataka,Bangalore,560096,3,15
10-06-2025,Karnataka,Bangalore,560097,1,14
09-06-2025,Karnataka,Bangalore,560010,1,10
09-06-2025,Karnataka,Bangalore,560018,1,2
09-06-2025,Karnataka,Bangalore,560033,0,7
09-06-2025,Karnataka,Bangalore,560034,1,3
09-06-2025,Karnataka,Bangalore,560040,1,20
09-06-2025,Karnataka,Bangalore,560045,10,35
09-06-2025,Karnataka,Bangalore,560049,2,8
09-06-2025,Karnataka,Bangalore,560054,1,5
09-06-2025,Karnataka,Bangalore,560060,1,6
09-06-2025,Karnataka,Bangalore,560061,2,9
09-06-2025,Karnataka,Bangalore,560069,0,4
09-06-2025,Karnataka,Bangalore,560071,1,1
09-06-2025,Karnataka,Bangalore,560075,0,6
09-06-2025,Karnataka,Bangalore,560076,2,10
09-06-2025,Karnataka,Bangalore,560088,0,4
09-06-2025,Karnataka,Bangalore,560103,0,2
18-06-2025,Karnataka,Bangalore,560001,0,10
18-06-2025,Karnataka,Bangalore,560005,0,5
18-06-2025,Karnataka,Bangalore,560017,0,2
18-06-2025,Karnataka,Bangalore,560019,0,5
18-06-2025,Karnataka,Bangalore,560035,0,2
18-06-2025,Karnataka,Bangalore,560037,0,3
18-06-2025,Karnataka,Bangalore,560048,1,5
18-06-2025,Karnataka,Bangalore,560050,4,6
18-06-2025,Karnataka,Bangalore,560078,1,8
18-06-2025,Karnataka,Bangalore,560079,3,24
18-06-2025,Karnataka,Bangalore,560083,2,4
18-06-2025,Karnataka,Bangalore,560092,1,4
18-06-2025,Karnataka,Bangalore,560100,2,0
18-06-2025,Karnataka,Bangalore,562125,0,2
12-06-2025,Karnataka,Bangalore,560001,1,9
12-06-2025,Karnataka,Bangalore,560009,0,4
12-06-2025,Karnataka,Bangalore,560020,1,4
12-06-2025,Karnataka,Bangalore,560021,3,28
12-06-2025,Karnataka,Bangalore,560023,3,21
12-06-2025,Karnataka,Bangalore,560041,1,4
12-06-2025,Karnataka,Bangalore,560042,0,1
12-06-2025,Karnataka,Bangalore,560046,1,2
12-06-2025,Karnataka,Bangalore,560056,0,9
12-06-2025,Karnataka,Bangalore,560068,4,22
12-06-2025,Karnataka,Bangalore,560071,0,2
12-06-2025,Karnataka,Bangalore,560076,3,16
12-06-2025,Karnataka,Bangalore,560083,2,8
