date,state,district,pincode,demo_age_5_17,demo_age_17_
08-11-2025,Karnataka,Bangalore,560029,0,3
08-11-2025,Karnataka,Bangalore,560043,2,3
08-11-2025,Karnataka,Bangalore,560045,3,15
08-11-2025,Karnataka,Bangalore,560049,0,5
08-11-2025,Karnataka,Bangalore,560057,0,6
08-11-2025,Karnataka,Bangalore,560061,0,2
08-11-2025,Karnataka,Bangalore,560062,0,5
08-11-2025,Karnataka,Bangalore,560068,0,12
08-11-2025,Karnataka,Bangalore,560070,1,9
08-11-2025,Karnataka,Bangalore,560072,1,5
08-11-2025,Karnataka,Bangalore,560082,0,1
08-11-2025,Karnataka,Bangalore,560083,0,2
08-11-2025,Karnataka,Bangalore,560089,0,3
08-11-2025,Karnataka,Bangalore,560090,1,3
08-11-2025,Karnataka,Bangalore,560093,0,3
08-11-2025,Karnataka,Bangalore,560095,0,1
08-11-2025,Karnataka,Bangalore,560098,0,2
08-11-2025,Karnataka,Bangalore,560105,0,3
08-11-2025,Karnataka,Bangalore,562107,1,5
08-11-2025,Karnataka,Bangalore,562149,0,4
07-11-2025,Karnataka,Bangalore,560001,0,4
07-11-2025,Karnataka,Bangalore,560005,0,3
07-11-2025,Karnataka,Bangalore,560008,0,8
07-11-2025,Karnataka,Bangalore,560019,0,3
07-11-2025,Karnataka,Bangalore,560022,0,6
07-11-2025,Karnataka,Bangalore,560026,0,15
07-11-2025,Karnataka,Bangalore,560034,0,4
07-11-2025,Karnataka,Bangalore,560043,0,5
07-11-2025,Karnataka,Bangalore,560046,0,4
07-11-2025,Karnataka,Bangalore,560051,0,2
07-11-2025,Karnataka,Bangalore,560058,1,6
07-11-2025,Karnataka,Bangalore,560059,0,1
07-11-2025,Karnataka,Bangalore,560061,1,7
07-11-2025,Karnataka,Bangalore,560068,0,16
07-11-2025,Karnataka,Bangalore,560099,0,5
07-11-2025,Karnataka,Bangalore,561203,0,1
07-11-2025,Karnataka,Bangalore,562149,0,1
07-11-2025,Karnataka,Bangalore,562157,1,2
11-11-2025,Karnataka,Bangalore,560005,0,11
11-11-2025,Karnataka,Bangalore,560029,0,4
11-11-2025,Karnataka,Bangalore,560038,0,5
11-11-2025,Karnataka,Bangalore,560041,0,4
11-11-2025,Karnataka,Bangalore,560051,0,5
11-11-2025,Karnataka,Bangalore,560054,0,2
11-11-2025,Karnataka,Bangalore,560055,0,2
11-11-2025,Karnataka,Bangalore,560056,0,4
11-11-2025,Karnataka,Bangalore,560067,0,6
11-11-2025,Karnataka,Bangalore,560070,1,10
11-11-2025,Karnataka,Bangalore,560076,1,5
11-11-2025,Karnataka,Bangalore,560080,0,1
11-11-2025,Karnataka,Bangalore,560085,1,5
11-11-2025,Karnataka,Bangalore,560102,0,3
11-11-2025,Karnataka,Bangalore,562106,0,13
11-11-2025,Karnataka,Bangalore,562125,0,3
11-11-2025,Karnataka,Bangalore,562149,0,5
14-11-2025,Karnataka,Bangalore,560011,0,7
14-11-2025,Karnataka,Bangalore,560043,0,6
14-11-2025,Karnataka,Bangalore,560051,0,4
14-11-2025,Karnataka,Bangalore,560053,0,3
14-11-2025,Karnataka,Bangalore,560056,0,6
14-11-2025,Karnataka,Bangalore,560062,0,5
14-11-2025,Karnataka,Bangalore,560064,0,10
14-11-2025,Karnataka,Bangalore,560072,0,3
14-11-2025,Karnataka,Bangalore,560089,0,2
14-11-2025,Karnataka,Bangalore,560096,0,4
14-11-2025,Karnataka,Bangalore,560097,0,7
14-11-2025,Karnataka,Bangalore,560100,2,4
14-11-2025,Karnataka,Bangalore,562107,0,2
14-11-2025,Karnataka,Bangalore,562125,0,4
14-11-2025,Karnataka,Bangalore,562157,0,8
14-11-2025,Karnataka,Bangalore,571511,0,1
17-11-2025,Karnataka,Bangalore,560008,0,9
17-11-2025,Karnataka,Bangalore,560011,1,4
17-11-2025,Karnataka,Bangalore,560015,0,2
17-11-2025,Karnataka,Bangalore,560016,0,12
17-11-2025,Karnataka,Bangalore,560018,0,3
17-11-2025,Karnataka,Bangalore,560022,0,7
17-11-2025,Karnataka,Bangalore,560024,0,4
17-11-2025,Karnataka,Bangalore,560032,0,6
17-11-2025,Karnataka,Bangalore,560038,0,3
17-11-2025,Karnataka,Bangalore,560039,0,5
17-11-2025,Karnataka,Bangalore,560062,0,9
17-11-2025,Karnataka,Bangalore,560064,0,13
17-11-2025,Karnataka,Bangalore,560067,0,1
17-11-2025,Karnataka,Bangalore,560072,1,6
17-11-2025,Karnataka,Bangalore,560076,0,10
17-11-2025,Karnataka,Bangalore,560080,0,1
17-11-2025,Karnataka,Bangalore,560087,0,1
09-11-2025,Karnataka,Bangalore,560025,0,1
09-11-2025,Karnataka,Bangalore,560036,1,2
09-11-2025,Karnataka,Bangalore,560041,0,1
09-11-2025,Karnataka,Bangalore,560047,0,2
09-11-2025,Karnataka,Bangalore,560059,1,1
09-11-2025,Karnataka,Bangalore,560079,1,0
09-11-2025,Karnataka,Bangalore,560088,0,1
09-11-2025,Karnataka,Bangalore,560097,0,1
09-11-2025,Karnataka,Bangalore,562130,0,2
10-11-2025,Karnataka,Bangalore,560001,1,1
10-11-2025,Karnataka,Bangalore,560006,0,1
10-11-2025,Karnataka,Bangalore,560008,1,9
10-11-2025,Karnataka,Bangalore,560015,0,1
10-11-2025,Karnataka,Bangalore,560017,0,2
10-11-2025,Karnataka,Bangalore,560023,0,2
10-11-2025,Karnataka,Bangalore,560025,1,2
10-11-2025,Karnataka,Bangalore,560027,0,6
10-11-2025,Karnataka,Bangalore,560041,0,4
10-11-2025,Karnataka,Bangalore,560043,0,8
10-11-2025,Karnataka,Bangalore,560045,0,28
10-11-2025,Karnataka,Bangalore,560051,0,5
10-11-2025,Karnataka,Bangalore,560059,0,1
10-11-2025,Karnataka,Bangalore,560061,0,4
10-11-2025,Karnataka,Bangalore,560065,0,1
10-11-2025,Karnataka,Bangalore,560066,1,3
10-11-2025,Karnataka,Bangalore,560072,0,3
10-11-2025,Karnataka,Bangalore,560078,1,9
10-11-2025,Karnataka,Bangalore,560085,0,8
10-11-2025,Karnataka,Bangalore,560088,0,2
10-11-2025,Karnataka,Bangalore,560089,0,1
10-11-2025,Karnataka,Bangalore,560092,0,4
10-11-2025,Karnataka,Bangalore,560095,0,1
10-11-2025,Karnataka,Bangalore,560096,0,10
10-11-2025,Karnataka,Bangalore,560097,0,3
10-11-2025,Karnataka,Bangalore,560105,1,7
10-11-2025,Karnataka,Bangalore,562125,0,8
10-11-2025,Karnataka,Bangalore,562157,0,3
12-11-2025,Karnataka,Bangalore,560005,0,6
12-11-2025,Karnataka,Bangalore,560010,0,7
12-11-2025,Karnataka,Bangalore,560017,0,1
12-11-2025,Karnataka,Bangalore,560029,0,7
12-11-2025,Karnataka,Bangalore,560047,0,11
12-11-2025,Karnataka,Bangalore,560050,1,4
12-11-2025,Karnataka,Bangalore,560051,0,5
12-11-2025,Karnataka,Bangalore,560058,0,9
12-11-2025,Karnataka,Bangalore,560061,0,7
12-11-2025,Karnataka,Bangalore,560065,0,1
12-11-2025,Karnataka,Bangalore,560070,0,9
12-11-2025,Karnataka,Bangalore,560088,0,1
12-11-2025,Karnataka,Bangalore,560098,0,2
12-11-2025,Karnataka,Bangalore,560100,0,6
12-11-2025,Karnataka,Bangalore,560104,0,1
12-11-2025,Karnataka,Bangalore,562106,3,6
12-11-2025,Karnataka,Bangalore,562123,0,5
12-11-2025,Karnataka,Bangalore,562149,0,4
12-11-2025,Karnataka,Bangalore,562157,0,1
13-11-2025,Karnataka,Bangalore,560001,0,4
13-11-2025,Karnataka,Bangalore,560006,0,1
13-11-2025,Karnataka,Bangalore,560010,1,9
13-11-2025,Karnataka,Bangalore,560013,0,1
13-11-2025,Karnataka,Bangalore,560016,2,14
13-11-2025,Karnataka,Bangalore,560017,0,2
13-11-2025,Karnataka,Bangalore,560019,0,4
13-11-2025,Karnataka,Bangalore,560028,0,2
13-11-2025,Karnataka,Bangalore,560030,1,1
13-11-2025,Karnataka,Bangalore,560038,0,3
13-11-2025,Karnataka,Bangalore,560062,0,9
13-11-2025,Karnataka,Bangalore,560064,0,13
13-11-2025,Karnataka,Bangalore,560073,0,8
13-11-2025,Karnataka,Bangalore,560078,0,12
13-11-2025,Karnataka,Bangalore,560085,0,8
13-11-2025,Karnataka,Bangalore,560086,0,4
13-11-2025,Karnataka,Bangalore,560089,0,1
13-11-2025,Karnataka,Bangalore,560096,0,7
13-11-2025,Karnataka,Bangalore,562125,0,4
15-11-2025,Karnataka,Bangalore,560026,0,8
15-11-2025,Karnataka,Bangalore,560042,0,1
15-11-2025,Karnataka,Bangalore,560047,0,8
15-11-2025,Karnataka,Bangalore,560050,0,6
15-11-2025,Karnataka,Bangalore,560052,0,1
15-11-2025,Karnataka,Bangalore,560053,0,4
15-11-2025,Karnataka,Bangalore,560056,1,5
15-11-2025,Karnataka,Bangalore,560058,0,4
15-11-2025,Karnataka,Bangalore,560061,0,3
15-11-2025,Karnataka,Bangalore,560063,0,1
15-11-2025,Karnataka,Bangalore,560070,0,1
15-11-2025,Karnataka,Bangalore,560078,0,13
15-11-2025,Karnataka,Bangalore,560083,0,4
15-11-2025,Karnataka,Bangalore,560084,1,1
15-11-2025,Karnataka,Bangalore,560087,1,4
15-11-2025,Karnataka,Bangalore,560091,2,7
15-11-2025,Karnataka,Bangalore,560093,1,7
16-11-2025,Karnataka,Bangalore,560021,0,1
16-11-2025,Karnataka,Bangalore,560023,2,0
16-11-2025,Karnataka,Bangalore,560025,0,1
16-11-2025,Karnataka,Bangalore,560033,0,2
16-11-2025,Karnataka,Bangalore,560037,1,1
16-11-2025,Karnataka,Bangalore,560038,0,1
16-11-2025,Karnataka,Bangalore,560039,0,1
16-11-2025,Karnataka,Bangalore,560043,0,3
16-11-2025,Karnataka,Bangalore,560056,0,1
16-11-2025,Karnataka,Bangalore,560060,0,3
16-11-2025,Karnataka,Bangalore,560079,2,3
16-11-2025,Karnataka,Bangalore,560098,0,2
16-11-2025,Karnataka,Bangalore,562123,1,3
16-11-2025,Karnataka,Bangalore,562149,0,1
18-11-2025,Karnataka,Bangalore,560001,1,1
18-11-2025,Karnataka,Bangalore,560003,0,5
18-11-2025,Karnataka,Bangalore,560008,1,3
18-11-2025,Karnataka,Bangalore,560014,0,2
18-11-2025,Karnataka,Bangalore,560023,0,6
18-11-2025,Karnataka,Bangalore,560025,0,2
18-11-2025,Karnataka,Bangalore,560027,0,4
18-11-2025,Karnataka,Bangalore,560035,0,4
18-11-2025,Karnataka,Bangalore,560041,0,2
18-11-2025,Karnataka,Bangalore,560043,0,5
18-11-2025,Karnataka,Bangalore,560053,0,3
18-11-2025,Karnataka,Bangalore,560057,0,5
18-11-2025,Karnataka,Bangalore,560060,1,5
18-11-2025,Karnataka,Bangalore,560068,1,18
18-11-2025,Karnataka,Bangalore,560070,0,13
18-11-2025,Karnataka,Bangalore,560090,1,6
18-11-2025,Karnataka,Bangalore,560098,1,5
18-11-2025,Karnataka,Bangalore,560100,0,3
17-11-2025,Karnataka,Bangalore,562125,0,6
19-11-2025,Karnataka,Bangalore,560011,0,4
19-11-2025,Karnataka,Bangalore,560017,0,2
19-11-2025,Karnataka,Bangalore,560020,0,3
19-11-2025,Karnataka,Bangalore,560024,0,2
19-11-2025,Karnataka,Bangalore,560028,0,1
19-11-2025,Karnataka,Bangalore,560029,0,2
19-11-2025,Karnataka,Bangalore,560036,0,5
19-11-2025,Karnataka,Bangalore,560037,0,4
19-11-2025,Karnataka,Bangalore,560053,0,9
19-11-2025,Karnataka,Bangalore,560064,0,8
19-11-2025,Karnataka,Bangalore,560066,0,7
19-11-2025,Karnataka,Bangalore,560068,0,11
19-11-2025,Karnataka,Bangalore,560077,1,3
19-11-2025,Karnataka,Bangalore,560078,1,12
19-11-2025,Karnataka,Bangalore,560085,1,6
19-11-2025,Karnataka,Bangalore,560091,0,11
19-11-2025,Karnataka,Bangalore,560095,0,2
19-11-2025,Karnataka,Bangalore,562106,0,13
19-11-2025,Karnataka,Bangalore,562107,0,5
19-11-2025,Karnataka,Bangalore,562125,0,8
20-11-2025,Karnataka,Bangalore,560009,0,1
20-11-2025,Karnataka,Bangalore,560014,0,1
20-11-2025,Karnataka,Bangalore,560016,0,8
20-11-2025,Karnataka,Bangalore,560017,0,1
20-11-2025,Karnataka,Bangalore,560019,0,2
20-11-2025,Karnataka,Bangalore,560021,0,10
20-11-2025,Karnataka,Bangalore,560028,0,5
20-11-2025,Karnataka,Bangalore,560030,0,5
20-11-2025,Karnataka,Bangalore,560051,0,4
20-11-2025,Karnataka,Bangalore,560061,0,2
20-11-2025,Karnataka,Bangalore,560062,0,5
20-11-2025,Karnataka,Bangalore,560075,0,5
20-11-2025,Karnataka,Bangalore,560084,0,2
20-11-2025,Karnataka,Bangalore,560085,1,7
20-11-2025,Karnataka,Bangalore,560087,0,2
20-11-2025,Karnataka,Bangalore,560103,0,1
20-11-2025,Karnataka,Bangalore,562106,0,6
21-11-2025,Karnataka,Bangalore,560003,0,4
21-11-2025,Karnataka,Bangalore,560006,0,1
21-11-2025,Karnataka,Bangalore,560016,1,6
21-11-2025,Karnataka,Bangalore,560024,0,2
21-11-2025,Karnataka,Bangalore,560026,0,8
21-11-2025,Karnataka,Bangalore,560032,1,8
21-11-2025,Karnataka,Bangalore,560037,0,3
21-11-2025,Karnataka,Bangalore,560041,0,1
21-11-2025,Karnataka,Bangalore,560043,1,5
21-11-2025,Karnataka,Bangalore,560048,0,3
21-11-2025,Karnataka,Bangalore,560049,1,8
21-11-2025,Karnataka,Bangalore,560053,0,3
21-11-2025,Karnataka,Bangalore,560057,0,4
21-11-2025,Karnataka,Bangalore,560063,0,1
21-11-2025,Karnataka,Bangalore,560070,0,2
21-11-2025,Karnataka,Bangalore,560076,0,9
21-11-2025,Karnataka,Bangalore,560078,0,11
21-11-2025,Karnataka,Bangalore,560082,0,3
21-11-2025,Karnataka,Bangalore,560089,0,1
21-11-2025,Karnataka,Bangalore,560090,0,2
21-11-2025,Karnataka,Bangalore,560091,1,12
21-11-2025,Karnataka,Bangalore,560092,0,4
21-11-2025,Karnataka,Bangalore,560094,0,7
21-11-2025,Karnataka,Bangalore,560098,0,4
21-11-2025,Karnataka,Bangalore,560103,0,1
01-11-2025,Karnataka,Bangalore,560016,0,4
01-11-2025,Karnataka,Bangalore,560021,0,1
01-11-2025,Karnataka,Bangalore,560035,1,2
01-11-2025,Karnataka,Bangalore,560047,0,3
01-11-2025,Karnataka,Bangalore,560057,0,1
01-11-2025,Karnataka,Bangalore,560061,0,1
01-11-2025,Karnataka,Bangalore,560064,0,2
01-11-2025,Karnataka,Bangalore,560067,0,4
01-11-2025,Karnataka,Bangalore,560085,0,1
01-11-2025,Karnataka,Bangalore,560091,0,3
01-11-2025,Karnataka,Bangalore,560098,0,1
01-11-2025,Karnataka,Bangalore,560099,0,1
01-11-2025,Karnataka,Bangalore,562123,1,4
02-11-2025,Karnataka,Bangalore,560006,0,1
02-11-2025,Karnataka,Bangalore,560029,0,2
02-11-2025,Karnataka,Bangalore,560045,1,2
02-11-2025,Karnataka,Bangalore,560053,0,1
02-11-2025,Karnataka,Bangalore,560061,0,1
02-11-2025,Karnataka,Bangalore,560094,2,1
02-11-2025,Karnataka,Bangalore,560102,0,1
02-11-2025,Karnataka,Bangalore,560105,0,2
02-11-2025,Karnataka,Bangalore,562123,0,1
03-11-2025,Karnataka,Bangalore,560005,0,6
03-11-2025,Karnataka,Bangalore,560010,0,6
03-11-2025,Karnataka,Bangalore,560012,0,1
03-11-2025,Karnataka,Bangalore,560017,1,3
03-11-2025,Karnataka,Bangalore,560018,0,5
03-11-2025,Karnataka,Bangalore,560019,0,3
03-11-2025,Karnataka,Bangalore,560068,2,17
03-11-2025,Karnataka,Bangalore,560072,0,3
03-11-2025,Karnataka,Bangalore,560073,0,5
03-11-2025,Karnataka,Bangalore,560075,0,1
03-11-2025,Karnataka,Bangalore,560085,0,9
03-11-2025,Karnataka,Bangalore,560091,0,10
03-11-2025,Karnataka,Bangalore,560093,0,1
03-11-2025,Karnataka,Bangalore,560097,1,11
03-11-2025,Karnataka,Bangalore,560103,0,3
03-11-2025,Karnataka,Bangalore,561203,0,3
29-10-2025,Karnataka,Bangalore,560004,0,4
29-10-2025,Karnataka,Bangalore,560005,0,6
29-10-2025,Karnataka,Bangalore,560016,0,5
29-10-2025,Karnataka,Bangalore,560026,0,13
29-10-2025,Karnataka,Bangalore,560027,0,3
29-10-2025,Karnataka,Bangalore,560029,0,4
29-10-2025,Karnataka,Bangalore,560037,0,8
29-10-2025,Karnataka,Bangalore,560039,0,5
29-10-2025,Karnataka,Bangalore,560040,2,11
29-10-2025,Karnataka,Bangalore,560048,0,2
29-10-2025,Karnataka,Bangalore,560049,0,7
29-10-2025,Karnataka,Bangalore,560062,0,6
29-10-2025,Karnataka,Bangalore,560064,0,4
29-10-2025,Karnataka,Bangalore,560073,0,4
29-10-2025,Karnataka,Bangalore,560075,1,5
29-10-2025,Karnataka,Bangalore,560083,0,4
29-10-2025,Karnataka,Bangalore,560097,0,9
29-10-2025,Karnataka,Bangalore,560102,0,2
29-10-2025,Karnataka,Bangalore,560103,1,1
29-10-2025,Karnataka,Bangalore,562130,0,10
30-10-2025,Karnataka,Bangalore,560025,0,1
30-10-2025,Karnataka,Bangalore,560039,0,6
30-10-2025,Karnataka,Bangalore,560046,0,7
30-10-2025,Karnataka,Bangalore,560053,0,4
30-10-2025,Karnataka,Bangalore,560055,0,1
30-10-2025,Karnataka,Bangalore,560066,1,6
30-10-2025,Karnataka,Bangalore,560071,0,3
30-10-2025,Karnataka,Bangalore,560076,2,5
30-10-2025,Karnataka,Bangalore,560082,0,7
30-10-2025,Karnataka,Bangalore,560085,0,11
30-10-2025,Karnataka,Bangalore,560087,0,4
30-10-2025,Karnataka,Bangalore,560088,0,1
30-10-2025,Karnataka,Bangalore,560094,0,8
30-10-2025,Karnataka,Bangalore,560095,0,1
30-10-2025,Karnataka,Bangalore,560097,1,6
30-10-2025,Karnataka,Bangalore,560099,0,2
30-10-2025,Karnataka,Bangalore,562114,0,2
30-10-2025,Karnataka,Bangalore,562123,1,7
01-12-2025,Karnataka,Bangalore,560005,0,5
01-12-2025,Karnataka,Bangalore,560007,0,1
01-12-2025,Karnataka,Bangalore,560015,0,3
01-12-2025,Karnataka,Bangalore,560022,2,7
01-12-2025,Karnataka,Bangalore,560033,0,2
01-12-2025,Karnataka,Bangalore,560039,0,5
01-12-2025,Karnataka,Bangalore,560041,0,4
01-12-2025,Karnataka,Bangalore,560054,0,4
01-12-2025,Karnataka,Bangalore,560065,0,2
01-12-2025,Karnataka,Bangalore,560066,0,1
01-12-2025,Karnataka,Bangalore,560073,0,4
01-12-2025,Karnataka,Bangalore,560077,0,8
01-12-2025,Karnataka,Bangalore,560092,0,1
01-12-2025,Karnataka,Bangalore,560097,0,11
01-12-2025,Karnataka,Bangalore,562120,0,1
01-12-2025,Karnataka,Bangalore,562129,0,1
01-12-2025,Karnataka,Bangalore,562130,0,9
01-12-2025,Karnataka,Bangalore,562157,0,3
26-11-2025,Karnataka,Bangalore,560002,0,2
26-11-2025,Karnataka,Bangalore,560016,0,11
26-11-2025,Karnataka,Bangalore,560022,0,3
26-11-2025,Karnataka,Bangalore,560023,0,6
26-11-2025,Karnataka,Bangalore,560026,0,15
26-11-2025,Karnataka,Bangalore,560027,0,2
26-11-2025,Karnataka,Bangalore,560042,0,1
26-11-2025,Karnataka,Bangalore,560051,0,6
26-11-2025,Karnataka,Bangalore,560054,0,2
26-11-2025,Karnataka,Bangalore,560056,3,4
26-11-2025,Karnataka,Bangalore,560075,0,3
26-11-2025,Karnataka,Bangalore,560077,0,5
26-11-2025,Karnataka,Bangalore,560078,0,13
26-11-2025,Karnataka,Bangalore,560083,1,1
26-11-2025,Karnataka,Bangalore,560086,0,5
26-11-2025,Karnataka,Bangalore,560088,0,1
26-11-2025,Karnataka,Bangalore,560091,0,13
26-11-2025,Karnataka,Bangalore,560098,0,2
26-11-2025,Karnataka,Bangalore,560099,0,4
26-11-2025,Karnataka,Bangalore,560100,0,7
26-11-2025,Karnataka,Bangalore,562125,0,4
02-12-2025,Karnataka,Bangalore,560002,0,2
02-12-2025,Karnataka,Bangalore,560008,0,11
02-12-2025,Karnataka,Bangalore,560010,1,8
02-12-2025,Karnataka,Bangalore,560011,0,11
02-12-2025,Karnataka,Bangalore,560016,0,13
02-12-2025,Karnataka,Bangalore,560017,0,3
02-12-2025,Karnataka,Bangalore,560022,0,7
02-12-2025,Karnataka,Bangalore,560026,0,19
02-12-2025,Karnataka,Bangalore,560035,1,2
02-12-2025,Karnataka,Bangalore,560043,0,6
02-12-2025,Karnataka,Bangalore,560045,0,26
02-12-2025,Karnataka,Bangalore,560046,0,4
02-12-2025,Karnataka,Bangalore,560050,0,10
02-12-2025,Karnataka,Bangalore,560060,0,10
02-12-2025,Karnataka,Bangalore,560066,0,6
02-12-2025,Karnataka,Bangalore,560082,0,6
02-12-2025,Karnataka,Bangalore,560088,0,1
02-12-2025,Karnataka,Bangalore,560093,0,3
02-12-2025,Karnataka,Bangalore,562107,0,4
02-12-2025,Karnataka,Bangalore,562114,0,1
27-11-2025,Karnataka,Bangalore,560004,0,6
27-11-2025,Karnataka,Bangalore,560005,0,4
27-11-2025,Karnataka,Bangalore,560011,0,6
27-11-2025,Karnataka,Bangalore,560015,0,2
27-11-2025,Karnataka,Bangalore,560016,1,13
27-11-2025,Karnataka,Bangalore,560020,0,3
27-11-2025,Karnataka,Bangalore,560035,0,2
27-11-2025,Karnataka,Bangalore,560039,0,3
27-11-2025,Karnataka,Bangalore,560041,0,1
27-11-2025,Karnataka,Bangalore,560054,0,5
27-11-2025,Karnataka,Bangalore,560057,1,3
27-11-2025,Karnataka,Bangalore,560061,0,2
27-11-2025,Karnataka,Bangalore,560062,0,7
27-11-2025,Karnataka,Bangalore,560063,0,2
27-11-2025,Karnataka,Bangalore,560072,1,1
27-11-2025,Karnataka,Bangalore,560073,0,6
27-11-2025,Karnataka,Bangalore,560083,0,5
27-11-2025,Karnataka,Bangalore,560092,0,3
27-11-2025,Karnataka,Bangalore,560093,1,0
27-11-2025,Karnataka,Bangalore,560100,0,5
27-11-2025,Karnataka,Bangalore,560102,0,2
27-11-2025,Karnataka,Bangalore,560103,0,1
27-11-2025,Karnataka,Bangalore,562106,1,3
27-11-2025,Karnataka,Bangalore,562123,0,5
27-11-2025,Karnataka,Bangalore,562129,0,1
27-11-2025,Karnataka,Bangalore,562130,0,6
27-11-2025,Karnataka,Bangalore,562149,0,3
27-11-2025,Karnataka,Bangalore,562157,0,1
22-11-2025,Karnataka,Bangalore,560003,0,1
22-11-2025,Karnataka,Bangalore,560014,0,1
22-11-2025,Karnataka,Bangalore,560017,0,2
22-11-2025,Karnataka,Bangalore,560024,1,4
22-11-2025,Karnataka,Bangalore,560034,0,2
22-11-2025,Karnataka,Bangalore,560041,0,4
22-11-2025,Karnataka,Bangalore,560045,0,7
22-11-2025,Karnataka,Bangalore,560047,1,1
22-11-2025,Karnataka,Bangalore,560048,0,2
22-11-2025,Karnataka,Bangalore,560068,1,4
22-11-2025,Karnataka,Bangalore,560079,1,8
22-11-2025,Karnataka,Bangalore,560082,0,1
25-11-2025,Karnataka,Bangalore,560006,0,1
25-11-2025,Karnataka,Bangalore,560008,0,8
25-11-2025,Karnataka,Bangalore,560011,0,6
25-11-2025,Karnataka,Bangalore,560013,0,1
25-11-2025,Karnataka,Bangalore,560028,0,2
25-11-2025,Karnataka,Bangalore,560029,0,4
25-11-2025,Karnataka,Bangalore,560033,0,3
25-11-2025,Karnataka,Bangalore,560043,1,1
25-11-2025,Karnataka,Bangalore,560048,0,3
25-11-2025,Karnataka,Bangalore,560057,0,5
25-11-2025,Karnataka,Bangalore,560061,1,2
25-11-2025,Karnataka,Bangalore,560072,0,9
25-11-2025,Karnataka,Bangalore,560079,0,3
25-11-2025,Karnataka,Bangalore,560082,0,6
25-11-2025,Karnataka,Bangalore,560083,1,6
25-11-2025,Karnataka,Bangalore,560085,0,5
25-11-2025,Karnataka,Bangalore,560096,0,3
25-11-2025,Karnataka,Bangalore,562106,0,7
25-11-2025,Karnataka,Bangalore,562130,0,4
31-10-2025,Karnataka,Bangalore,560003,0,3
31-10-2025,Karnataka,Bangalore,560009,0,1
31-10-2025,Karnataka,Bangalore,560014,0,1
31-10-2025,Karnataka,Bangalore,560018,0,4
31-10-2025,Karnataka,Bangalore,560029,0,2
31-10-2025,Karnataka,Bangalore,560033,1,2
31-10-2025,Karnataka,Bangalore,560036,1,4
31-10-2025,Karnataka,Bangalore,560043,1,6
31-10-2025,Karnataka,Bangalore,560045,3,24
31-10-2025,Karnataka,Bangalore,560048,0,1
31-10-2025,Karnataka,Bangalore,560053,0,4
31-10-2025,Karnataka,Bangalore,560064,0,14
31-10-2025,Karnataka,Bangalore,560075,0,4
31-10-2025,Karnataka,Bangalore,560083,0,8
31-10-2025,Karnataka,Bangalore,560086,0,7
31-10-2025,Karnataka,Bangalore,560087,0,1
31-10-2025,Karnataka,Bangalore,560091,2,9
31-10-2025,Karnataka,Bangalore,560102,0,3
31-10-2025,Karnataka,Bangalore,562107,0,4
31-10-2025,Karnataka,Bangalore,562159,0,1
23-11-2025,Karnataka,Bangalore,560021,0,1
23-11-2025,Karnataka,Bangalore,560023,1,3
23-11-2025,Karnataka,Bangalore,560026,0,3
23-11-2025,Karnataka,Bangalore,560028,0,2
23-11-2025,Karnataka,Bangalore,560029,0,1
23-11-2025,Karnataka,Bangalore,560032,0,2
23-11-2025,Karnataka,Bangalore,560037,0,2
23-11-2025,Karnataka,Bangalore,560072,0,1
23-11-2025,Karnataka,Bangalore,560079,0,4
23-11-2025,Karnataka,Bangalore,562123,0,1
24-11-2025,Karnataka,Bangalore,560010,0,3
24-11-2025,Karnataka,Bangalore,560017,0,1
24-11-2025,Karnataka,Bangalore,560020,0,2
24-11-2025,Karnataka,Bangalore,560022,1,3
24-11-2025,Karnataka,Bangalore,560027,0,6
24-11-2025,Karnataka,Bangalore,560032,0,9
24-11-2025,Karnataka,Bangalore,560033,0,5
24-11-2025,Karnataka,Bangalore,560034,0,2
24-11-2025,Karnataka,Bangalore,560036,1,7
24-11-2025,Karnataka,Bangalore,560037,0,1
24-11-2025,Karnataka,Bangalore,560048,0,6
24-11-2025,Karnataka,Bangalore,560051,0,2
24-11-2025,Karnataka,Bangalore,560060,0,3
24-11-2025,Karnataka,Bangalore,560076,0,6
24-11-2025,Karnataka,Bangalore,560077,0,5
24-11-2025,Karnataka,Bangalore,560082,0,1
24-11-2025,Karnataka,Bangalore,560086,0,2
24-11-2025,Karnataka,Bangalore,560091,0,16
24-11-2025,Karnataka,Bangalore,560094,0,9
24-11-2025,Karnataka,Bangalore,560099,0,6
24-11-2025,Karnataka,Bangalore,560103,0,1
24-11-2025,Karnataka,Bangalore,562130,1,1
28-11-2025,Karnataka,Bangalore,560002,0,4
28-11-2025,Karnataka,Bangalore,560016,0,15
28-11-2025,Karnataka,Bangalore,560030,0,6
28-11-2025,Karnataka,Bangalore,560067,0,6
28-11-2025,Karnataka,Bangalore,560070,0,1
28-11-2025,Karnataka,Bangalore,560072,0,7
28-11-2025,Karnataka,Bangalore,560073,0,9
28-11-2025,Karnataka,Bangalore,560077,0,3
28-11-2025,Karnataka,Bangalore,560086,0,2
28-11-2025,Karnataka,Bangalore,560097,0,8
28-11-2025,Karnataka,Bangalore,560105,0,4
